ID,pos_sentiment,neg_sentiment,pos_verb,neg_verb
10131,0.000000,0.000000,0.000000,0.000000,Rachel
10132,0.000000,0.000000,0.000000,0.000000,Rachel
10133,0.052083,0.040278,0.025000,0.062500,Rachel
10134,0.021429,0.086607,0.087500,0.100000,Rachel
10135,0.103125,0.022917,0.000000,0.000000,Chandler
10136,0.000000,0.000000,0.000000,0.000000,Rachel
10137,0.041667,0.187500,0.000000,0.000000,Rachel
10138,0.006944,0.019444,0.000000,0.000000,Rachel
10139,0.000000,0.000000,0.000000,0.000000,Joey
10140,0.024323,0.014063,0.030000,0.007500,Rachel
10141,0.000000,0.000000,0.000000,0.000000,Chandler
10142,0.047727,0.011364,0.050000,0.025000,Chandler
10143,0.050405,0.053241,0.086111,0.022222,Rachel
10144,0.000000,0.000000,0.000000,0.000000,Rachel
10145,0.000000,0.041667,0.000000,0.000000,Chandler
10146,0.087500,0.018750,0.075000,0.025000,Chandler
10147,0.023077,0.004808,0.050000,0.000000,Chandler
10148,0.000000,0.000000,0.000000,0.000000,Chandler
10149,0.025000,0.012500,0.000000,0.000000,Joey
10150,0.045982,0.021429,0.016667,0.008333,Joey
10151,0.155000,0.060000,0.000000,0.000000,Joey
10152,0.050000,0.037500,0.000000,0.000000,Rachel
10153,0.000000,0.000000,0.000000,0.000000,Joey
10154,0.052941,0.016544,0.166667,0.000000,Joey
10155,0.035000,0.015000,0.000000,0.000000,Joey
10156,0.072569,0.067187,0.020000,0.005000,Chandler
10157,0.035937,0.044531,0.018750,0.000000,Joey
10158,0.000000,0.000000,0.000000,0.000000,Chandler
10159,0.025000,0.145000,0.000000,0.000000,Rachel
10160,0.075000,0.031250,0.050000,0.025000,Rachel
10161,0.025000,0.012500,0.000000,0.000000,Chandler
10162,0.017279,0.005882,0.040000,0.015000,Chandler
10163,0.000000,0.000000,0.000000,0.000000,Joey
10164,0.275000,0.000000,0.000000,0.000000,Joey
10165,0.500000,0.000000,0.000000,0.000000,Chandler
10166,0.012500,0.000000,0.050000,0.000000,Rachel
10167,0.281250,0.031250,0.000000,0.000000,Joey
10168,0.025000,0.066667,0.000000,0.000000,Chandler
10169,0.075000,0.031250,0.150000,0.000000,Joey
10170,0.027679,0.006250,0.016667,0.000000,Rachel
10171,0.089500,0.003000,0.068750,0.006250,Rachel
10172,0.040741,0.012037,0.028571,0.007143,Rachel
10173,0.009091,0.029545,0.037500,0.200000,Joey
10174,0.009524,0.009524,0.000000,0.000000,Chandler
10175,0.021667,0.016667,0.016667,0.008333,Rachel
10176,0.000000,0.000000,0.000000,0.000000,Rachel
10177,0.064844,0.035156,0.020000,0.000000,Rachel
10178,0.061310,0.027679,0.010000,0.005000,Rachel
10179,0.015625,0.006250,0.012500,0.000000,Chandler
10180,0.065625,0.038281,0.041667,0.000000,Chandler
10181,0.281250,0.031250,0.000000,0.000000,Chandler
10182,0.437500,0.062500,0.000000,0.000000,Rachel
10183,0.000000,0.000000,0.000000,0.000000,Rachel
10184,0.000000,0.000000,0.000000,0.000000,Joey
10185,0.000000,0.000000,0.000000,0.000000,Joey
10186,0.003571,0.007143,0.000000,0.000000,Joey
10187,0.000000,0.000000,0.000000,0.000000,Joey
10188,0.030882,0.083824,0.018750,0.006250,Chandler
10189,0.016667,0.011111,0.012500,0.000000,Chandler
10190,0.000000,0.000000,0.000000,0.000000,Chandler
10191,0.060000,0.021667,0.062500,0.000000,Rachel
10192,0.031731,0.010577,0.037500,0.000000,Chandler
10193,0.010897,0.037500,0.033333,0.000000,Joey
10194,0.178125,0.018750,0.025000,0.075000,Rachel
10195,0.087500,0.092857,0.087500,0.137500,Joey
10196,0.025000,0.075735,0.016667,0.000000,Rachel
10197,0.125000,0.050000,0.000000,0.000000,Rachel
10198,0.032386,0.047159,0.025000,0.001786,Joey
10199,0.040909,0.017045,0.012500,0.000000,Joey
10200,0.012500,0.021875,0.000000,0.025000,Chandler
10201,0.000000,0.000000,0.000000,0.000000,Chandler
10202,0.020833,0.035000,0.050000,0.000000,Joey
10203,0.069444,0.022222,0.025000,0.025000,Rachel
10204,0.016667,0.250000,0.000000,0.000000,Joey
10205,0.008333,0.000000,0.000000,0.000000,Rachel
10206,0.158750,0.058750,0.281250,0.031250,Rachel
10207,0.000000,0.000000,0.000000,0.000000,Rachel
10208,0.050833,0.030833,0.075000,0.027273,Rachel
10209,0.029167,0.034375,0.000000,0.046875,Chandler
10210,0.037500,0.015625,0.087500,0.000000,Joey
10211,0.115476,0.014286,0.000000,0.000000,Rachel
10212,0.012500,0.006250,0.050000,0.025000,Rachel
10213,0.070040,0.038492,0.075000,0.000000,Chandler
10214,0.030952,0.027381,0.078571,0.050000,Chandler
10215,0.118750,0.010417,0.000000,0.000000,Chandler
10216,0.000000,0.014286,0.000000,0.050000,Rachel
10217,0.045139,0.022917,0.058333,0.066667,Joey
10218,0.000000,0.000000,0.000000,0.000000,Rachel
10219,0.016667,0.052083,0.025000,0.000000,Rachel
10220,0.009375,0.003125,0.025000,0.008333,Chandler
10221,0.031250,0.020313,0.025000,0.000000,Joey
10222,0.012500,0.015909,0.018750,0.100000,Joey
10223,0.026172,0.010937,0.045000,0.000000,Rachel
10224,0.029167,0.016667,0.050000,0.025000,Joey
10225,0.016071,0.025000,0.031250,0.012500,Joey
10226,0.072794,0.012500,0.020000,0.005000,Rachel
10227,0.158333,0.008333,0.025000,0.000000,Joey
10228,0.000000,0.000000,0.000000,0.000000,Joey
10229,0.065278,0.023611,0.025000,0.025000,Chandler
10230,0.000000,0.000000,0.000000,0.000000,Rachel
10231,0.038137,0.017014,0.030000,0.015000,Rachel
10232,0.000000,0.025000,0.000000,0.000000,Joey
10233,0.009375,0.021094,0.026563,0.046875,Joey
10234,0.051316,0.008553,0.131250,0.006250,Rachel
10235,0.055000,0.020000,0.000000,0.000000,Joey
10236,0.068750,0.032143,0.075000,0.031250,Joey
10237,0.107639,0.024306,0.000000,0.000000,Chandler
10238,0.006250,0.000000,0.025000,0.000000,Rachel
10239,0.015625,0.021250,0.050000,0.075000,Rachel
10240,0.013158,0.044737,0.025000,0.000000,Chandler
10241,0.000000,0.021875,0.000000,0.008333,Chandler
10242,0.100000,0.035937,0.000000,0.000000,Rachel
10243,0.093437,0.045625,0.016667,0.008333,Joey
10244,0.043269,0.038942,0.025000,0.050000,Rachel
10245,0.029327,0.012019,0.025000,0.000000,Rachel
10246,0.086378,0.036859,0.033333,0.020833,Joey
10247,0.041667,0.008333,0.050000,0.025000,Chandler
10248,0.000000,0.000000,0.000000,0.000000,Chandler
10249,0.017308,0.007692,0.075000,0.008333,Rachel
10250,0.043750,0.015625,0.087500,0.000000,Chandler
10251,0.000000,0.050000,0.000000,0.100000,Chandler
10252,0.042614,0.063636,0.108333,0.045833,Joey
10253,0.000000,0.125000,0.000000,0.000000,Joey
10254,0.068640,0.050219,0.105000,0.005000,Rachel
10255,0.061404,0.028947,0.025000,0.008333,Chandler
10256,0.036905,0.053175,0.037500,0.012500,Rachel
10257,0.093750,0.010417,0.000000,0.000000,Chandler
10258,0.017391,0.035870,0.005000,0.025000,Joey
10259,0.437500,0.062500,0.000000,0.000000,Rachel
10260,0.025000,0.096429,0.050000,0.050000,Chandler
10261,0.076091,0.005456,0.025000,0.000000,Joey
10262,0.031641,0.025391,0.010000,0.015000,Joey
10263,0.140625,0.015625,0.000000,0.000000,Joey
10264,0.033929,0.008929,0.025000,0.012500,Joey
10265,0.003571,0.019643,0.000000,0.075000,Joey
10266,0.000000,0.000000,0.000000,0.000000,Rachel
10267,0.066066,0.032839,0.017857,0.021429,Joey
10268,0.003125,0.000000,0.006250,0.000000,Chandler
10269,0.008333,0.000000,0.000000,0.000000,Rachel
10270,0.006250,0.012500,0.025000,0.012500,Rachel
10271,0.075000,0.031250,0.150000,0.000000,Rachel
10272,0.140625,0.015625,0.000000,0.000000,Joey
10273,0.018182,0.014773,0.000000,0.000000,Joey
10274,0.072500,0.011250,0.025000,0.012500,Chandler
10275,0.032532,0.016026,0.030833,0.002500,Rachel
10276,0.041667,0.008333,0.062500,0.012500,Rachel
10277,0.014286,0.005357,0.012500,0.018750,Joey
10278,0.006250,0.021875,0.012500,0.000000,Joey
10279,0.000000,0.000000,0.000000,0.000000,Rachel
10280,0.075000,0.031250,0.150000,0.000000,Rachel
10281,0.016118,0.007237,0.068750,0.006250,Rachel
10282,0.012500,0.025000,0.000000,0.050000,Chandler
10283,0.071296,0.000000,0.050000,0.000000,Joey
10284,0.010417,0.000000,0.000000,0.000000,Rachel
10285,0.054167,0.050000,0.000000,0.000000,Chandler
10286,0.000000,0.000000,0.000000,0.000000,Joey
10287,0.025000,0.057143,0.025000,0.000000,Rachel
10288,0.000000,0.000000,0.000000,0.000000,Rachel
10289,0.062500,0.087500,0.000000,0.000000,Joey
10290,0.075000,0.200000,0.000000,0.000000,Rachel
10291,0.057948,0.068519,0.040000,0.055000,Rachel
10292,0.035937,0.021875,0.050000,0.012500,Joey
10293,0.010417,0.019097,0.000000,0.000000,Chandler
10294,0.056250,0.028977,0.008333,0.033333,Chandler
10295,0.065000,0.012500,0.325000,0.000000,Rachel
10296,0.218750,0.000000,0.000000,0.000000,Rachel
10297,0.063889,0.008333,0.075000,0.000000,Joey
10298,0.000000,0.020000,0.000000,0.000000,Joey
10299,0.083065,0.045161,0.056250,0.031250,Rachel
10300,0.056818,0.083333,0.075000,0.000000,Chandler
10301,0.059375,0.021875,0.025000,0.012500,Joey
10302,0.003571,0.000000,0.000000,0.000000,Joey
10303,0.020625,0.021071,0.031250,0.012500,Rachel
10304,0.027273,0.038636,0.025000,0.000000,Chandler
10305,0.058088,0.057353,0.093750,0.037500,Chandler
10306,0.022059,0.061765,0.025000,0.000000,Joey
10307,0.094886,0.047917,0.025000,0.012500,Joey
10308,0.045833,0.012500,0.000000,0.025000,Chandler
10309,0.012500,0.097656,0.000000,0.156250,Chandler
10310,0.019167,0.030000,0.125000,0.000000,Joey
10311,0.046875,0.005208,0.000000,0.000000,Chandler
10312,0.060000,0.005000,0.050000,0.025000,Joey
10313,0.056250,0.007292,0.100000,0.000000,Rachel
10314,0.101136,0.057955,0.208333,0.016667,Chandler
10315,0.111607,0.004464,0.000000,0.000000,Rachel
10316,0.038636,0.013636,0.058333,0.016667,Chandler
10317,0.083333,0.241667,0.000000,0.000000,Joey
10318,0.040179,0.032143,0.033333,0.016667,Rachel
10319,0.039453,0.067578,0.033333,0.016667,Rachel
10320,0.033333,0.016667,0.000000,0.000000,Rachel
10321,0.000000,0.000000,0.000000,0.000000,Chandler
10322,0.006250,0.012500,0.000000,0.000000,Rachel
10323,0.012500,0.003472,0.075000,0.000000,Joey
10324,0.020588,0.027206,0.025000,0.000000,Chandler
10325,0.150000,0.006250,0.050000,0.025000,Joey
10326,0.162500,0.000000,0.000000,0.000000,Joey
10327,0.002778,0.005556,0.000000,0.000000,Rachel
10328,0.000000,0.000000,0.000000,0.000000,Chandler
10329,0.057500,0.057500,0.068750,0.056250,Chandler
10330,0.083654,0.021154,0.041667,0.141667,Chandler
10331,0.079348,0.042120,0.087500,0.096875,Rachel
10332,0.033333,0.026042,0.025000,0.000000,Joey
10333,0.034211,0.024671,0.050000,0.018750,Rachel
10334,0.019141,0.008203,0.000000,0.000000,Joey
10335,0.000000,0.000000,0.000000,0.000000,Joey
10336,0.028472,0.015278,0.075000,0.000000,Rachel
10337,0.083333,0.166667,0.000000,0.000000,Rachel
10338,0.048077,0.007692,0.025000,0.012500,Rachel
10339,0.000000,0.000000,0.000000,0.000000,Joey
10340,0.039167,0.050417,0.008333,0.000000,Chandler
10341,0.018750,0.000000,0.000000,0.000000,Joey
10342,0.069531,0.019531,0.091667,0.041667,Chandler
10343,0.012891,0.024740,0.050000,0.000000,Joey
10344,0.016667,0.015000,0.056250,0.006250,Chandler
10345,0.140625,0.012500,0.000000,0.000000,Rachel
10346,0.017857,0.003571,0.050000,0.025000,Chandler
10347,0.017188,0.012500,0.037500,0.000000,Chandler
10348,0.026562,0.038542,0.067857,0.003571,Rachel
10349,0.541667,0.000000,0.000000,0.000000,Chandler
10350,0.009375,0.014844,0.041667,0.033333,Chandler
10351,0.020455,0.035227,0.050000,0.012500,Rachel
10352,0.005208,0.000000,0.000000,0.000000,Rachel
10353,0.000000,0.000000,0.000000,0.000000,Joey
10354,0.075000,0.000000,0.000000,0.000000,Rachel
10355,0.016667,0.000000,0.000000,0.000000,Joey
10356,0.071429,0.060714,0.050000,0.025000,Chandler
10357,0.140625,0.015625,0.000000,0.000000,Chandler
10358,0.035000,0.035000,0.075000,0.068750,Joey
10359,0.066827,0.161058,0.050000,0.041667,Chandler
10360,0.073214,0.029464,0.016667,0.133333,Joey
10361,0.107143,0.099107,0.025000,0.000000,Chandler
10362,0.056250,0.106250,0.050000,0.025000,Rachel
10363,0.018182,0.017045,0.000000,0.037500,Joey
10364,0.016667,0.007639,0.000000,0.000000,Joey
10365,0.036667,0.011667,0.000000,0.050000,Joey
10366,0.002500,0.006250,0.012500,0.000000,Rachel
10367,0.000000,0.000000,0.000000,0.000000,Chandler
10368,0.040179,0.000000,0.031250,0.000000,Chandler
10369,0.000000,0.000000,0.000000,0.000000,Rachel
10370,0.048311,0.042905,0.053906,0.013281,Chandler
10371,0.019444,0.006944,0.040000,0.000000,Rachel
10372,0.035833,0.027500,0.087500,0.000000,Joey
10373,0.000000,0.000000,0.000000,0.000000,Joey
10374,0.010417,0.027083,0.012500,0.000000,Joey
10375,0.041667,0.041667,0.000000,0.000000,Joey
10376,0.037500,0.000000,0.150000,0.000000,Joey
10377,0.006250,0.025000,0.000000,0.000000,Chandler
10378,0.022126,0.009914,0.021875,0.003125,Joey
10379,0.010000,0.040000,0.050000,0.175000,Chandler
10380,0.375000,0.031250,0.000000,0.000000,Rachel
10381,0.008333,0.050000,0.000000,0.000000,Rachel
10382,0.000000,0.000000,0.000000,0.000000,Chandler
10383,0.023295,0.022159,0.025000,0.031250,Joey
10384,0.029167,0.206250,0.000000,0.000000,Chandler
10385,0.017857,0.003571,0.025000,0.012500,Joey
10386,0.000000,0.000000,0.000000,0.000000,Chandler
10387,0.050893,0.021429,0.033333,0.016667,Rachel
10388,0.040514,0.009752,0.050000,0.028571,Joey
10389,0.000000,0.000000,0.000000,0.000000,Chandler
10390,0.009375,0.081250,0.050000,0.025000,Chandler
10391,0.031641,0.009766,0.025000,0.000000,Rachel
10392,0.031579,0.019737,0.018750,0.000000,Chandler
10393,0.000000,0.005000,0.000000,0.000000,Joey
10394,0.008333,0.008333,0.025000,0.000000,Rachel
10395,0.023380,0.040278,0.020000,0.000000,Chandler
10396,0.042014,0.026042,0.042500,0.037500,Chandler
10397,0.012500,0.087500,0.025000,0.000000,Joey
10398,0.143750,0.037500,0.025000,0.000000,Rachel
10399,0.050000,0.040179,0.050000,0.037500,Rachel
10400,0.040000,0.060000,0.000000,0.000000,Rachel
10401,0.041667,0.015000,0.150000,0.008333,Joey
10402,0.037069,0.042457,0.014286,0.014286,Chandler
10403,0.012500,0.010000,0.062500,0.050000,Chandler
10404,0.008333,0.005556,0.025000,0.012500,Joey
10405,0.034868,0.089912,0.018750,0.018750,Joey
10406,0.281250,0.031250,0.000000,0.000000,Rachel
10407,0.056500,0.070375,0.027679,0.027679,Chandler
10408,0.065972,0.018056,0.106250,0.012500,Rachel
10409,0.055208,0.009375,0.050000,0.025000,Chandler
10410,0.045000,0.000000,0.150000,0.000000,Chandler
10411,0.116667,0.009722,0.050000,0.025000,Rachel
10412,0.046875,0.007812,0.000000,0.000000,Rachel
10413,0.102083,0.004167,0.000000,0.000000,Chandler
10414,0.010417,0.000000,0.000000,0.000000,Joey
10415,0.126190,0.059524,0.000000,0.000000,Joey
10416,0.138889,0.022222,0.000000,0.000000,Joey
10417,0.050000,0.075000,0.000000,0.000000,Joey
10418,0.028571,0.010714,0.037500,0.000000,Chandler
10419,0.000000,0.000000,0.000000,0.000000,Chandler
10420,0.020455,0.020076,0.064286,0.025000,Rachel
10421,0.000000,0.006250,0.000000,0.000000,Joey
10422,0.145833,0.070833,0.000000,0.000000,Rachel
10423,0.036111,0.008333,0.016667,0.025000,Joey
10424,0.020000,0.022500,0.100000,0.000000,Rachel
10425,0.008333,0.000000,0.025000,0.000000,Rachel
10426,0.009375,0.000000,0.000000,0.000000,Rachel
10427,0.043750,0.040705,0.036111,0.025000,Joey
10428,0.008333,0.016667,0.000000,0.000000,Chandler
10429,0.059295,0.019712,0.075000,0.025000,Joey
10430,0.096354,0.062500,0.058333,0.008333,Rachel
10431,0.111458,0.041667,0.000000,0.000000,Rachel
10432,0.437500,0.062500,0.000000,0.000000,Rachel
10433,0.042857,0.019643,0.106250,0.031250,Chandler
10434,0.054464,0.075000,0.050000,0.025000,Rachel
10435,0.051984,0.035714,0.066667,0.066667,Joey
10436,0.012500,0.025000,0.000000,0.000000,Chandler
10437,0.109375,0.059375,0.100000,0.050000,Chandler
10438,0.002083,0.009375,0.000000,0.000000,Rachel
10439,0.011667,0.015000,0.025000,0.000000,Rachel
10440,0.029605,0.044079,0.020833,0.062500,Chandler
10441,0.005000,0.005000,0.012500,0.000000,Chandler
10442,0.014286,0.003571,0.050000,0.025000,Rachel
10443,0.043750,0.014732,0.040000,0.010000,Rachel
10444,0.019485,0.084926,0.000000,0.000000,Rachel
10445,0.027404,0.047115,0.025000,0.012500,Rachel
10446,0.020833,0.000000,0.062500,0.000000,Chandler
10447,0.020536,0.040179,0.008333,0.000000,Joey
10448,0.060937,0.020089,0.060000,0.025000,Rachel
10449,0.045000,0.035000,0.050000,0.016667,Rachel
10450,0.021429,0.011161,0.025000,0.000000,Chandler
10451,0.000000,0.000000,0.000000,0.000000,Joey
10452,0.010000,0.005000,0.050000,0.025000,Chandler
10453,0.125000,0.007812,0.000000,0.000000,Joey
10454,0.000000,0.002500,0.000000,0.000000,Rachel
10455,0.051613,0.019624,0.045000,0.020000,Joey
10456,0.000000,0.000000,0.000000,0.000000,Joey
10457,0.077381,0.005952,0.000000,0.000000,Rachel
10458,0.030000,0.087500,0.033333,0.000000,Chandler
10459,0.002083,0.052083,0.043750,0.000000,Joey
10460,0.028125,0.014063,0.037500,0.000000,Rachel
10461,0.000000,0.000000,0.000000,0.000000,Joey
10462,0.026563,0.029687,0.050000,0.008333,Chandler
10463,0.145833,0.000000,0.000000,0.000000,Rachel
10464,0.019048,0.025000,0.033333,0.141667,Rachel
10465,0.046429,0.017857,0.050000,0.025000,Chandler
10466,0.037500,0.031250,0.025000,0.000000,Joey
10467,0.000000,0.000000,0.000000,0.000000,Chandler
10468,0.015909,0.043182,0.025000,0.100000,Joey
10469,0.040300,0.134700,0.000000,0.000000,Rachel
10470,0.015000,0.040000,0.075000,0.200000,Chandler
10471,0.045000,0.085000,0.050000,0.025000,Rachel
10472,0.003125,0.006250,0.000000,0.000000,Chandler
10473,0.050000,0.033333,0.000000,0.000000,Rachel
10474,0.000000,0.010417,0.000000,0.000000,Joey
10475,0.014583,0.072917,0.000000,0.000000,Rachel
10476,0.011111,0.000000,0.050000,0.000000,Chandler
10477,0.051823,0.061024,0.070000,0.010000,Joey
10478,0.052500,0.002500,0.000000,0.000000,Chandler
10479,0.012500,0.031250,0.000000,0.000000,Chandler
10480,0.029167,0.000000,0.000000,0.000000,Chandler
10481,0.039205,0.072159,0.012500,0.000000,Rachel
10482,0.075000,0.200000,0.000000,0.000000,Chandler
10483,0.044271,0.019271,0.000000,0.000000,Rachel
10484,0.047145,0.011111,0.087500,0.000000,Chandler
10485,0.039286,0.061607,0.106250,0.000000,Rachel
10486,0.010000,0.005000,0.050000,0.025000,Rachel
10487,0.000000,0.062500,0.012500,0.062500,Chandler
10488,0.043750,0.003571,0.025000,0.012500,Chandler
10489,0.000000,0.025000,0.000000,0.000000,Joey
10490,0.078906,0.039844,0.050000,0.025000,Joey
10491,0.043125,0.061875,0.043750,0.018750,Joey
10492,0.000000,0.000000,0.000000,0.000000,Chandler
10493,0.046429,0.000000,0.000000,0.000000,Rachel
10494,0.079545,0.015909,0.112500,0.020833,Rachel
10495,0.000000,0.000000,0.000000,0.000000,Chandler
10496,0.043750,0.027679,0.012500,0.037500,Joey
10497,0.003571,0.185714,0.000000,0.000000,Rachel
10498,0.021429,0.011905,0.050000,0.025000,Joey
10499,0.002273,0.029545,0.000000,0.125000,Rachel
10500,0.083333,0.291667,0.000000,0.000000,Chandler
10501,0.032353,0.032353,0.043750,0.012500,Rachel
10502,0.097727,0.043750,0.050000,0.000000,Rachel
10503,0.025000,0.056250,0.031250,0.125000,Joey
10504,0.175000,0.337500,0.000000,0.000000,Rachel
10505,0.093750,0.027083,0.000000,0.000000,Rachel
10506,0.075000,0.020000,0.000000,0.000000,Chandler
10507,0.013889,0.018056,0.033333,0.033333,Chandler
10508,0.137500,0.000000,0.000000,0.000000,Joey
10509,0.012500,0.022500,0.041667,0.008333,Chandler
10510,0.055556,0.013426,0.066667,0.029167,Rachel
10511,0.051786,0.020982,0.060000,0.015000,Joey
10512,0.035000,0.026667,0.035000,0.030000,Joey
10513,0.067163,0.053770,0.050000,0.016667,Joey
10514,0.000000,0.000000,0.000000,0.000000,Chandler
10515,0.013462,0.054808,0.035000,0.005000,Chandler
10516,0.069853,0.007353,0.033333,0.016667,Joey
10517,0.059091,0.036364,0.175000,0.083333,Chandler
10518,0.000000,0.050000,0.000000,0.000000,Joey
10519,0.026389,0.048148,0.058333,0.016667,Joey
10520,0.041667,0.066667,0.050000,0.000000,Rachel
10521,0.000000,0.000000,0.000000,0.000000,Rachel
10522,0.010000,0.010000,0.000000,0.000000,Rachel
10523,0.050000,0.021429,0.037500,0.050000,Chandler
10524,0.000000,0.000000,0.000000,0.000000,Chandler
10525,0.000000,0.000000,0.000000,0.000000,Joey
10526,0.000000,0.000000,0.000000,0.000000,Chandler
10527,0.013889,0.013889,0.000000,0.000000,Chandler
10528,0.053274,0.017560,0.037500,0.125000,Chandler
10529,0.045250,0.043250,0.000000,0.000000,Chandler
10530,0.080000,0.025000,0.025000,0.075000,Rachel
10531,0.028125,0.020313,0.100000,0.025000,Joey
10532,0.038333,0.019167,0.137500,0.056250,Chandler
10533,0.056250,0.037500,0.050000,0.025000,Rachel
10534,0.000000,0.000000,0.025000,0.000000,Chandler
10535,0.011607,0.003571,0.037500,0.012500,Rachel
10536,0.000000,0.000000,0.000000,0.000000,Chandler
10537,0.000000,0.019231,0.000000,0.000000,Rachel
10538,0.080938,0.024375,0.025000,0.010000,Chandler
10539,0.030714,0.042738,0.043750,0.009375,Joey
10540,0.142857,0.110714,0.000000,0.000000,Rachel
10541,0.008333,0.091667,0.000000,0.000000,Chandler
10542,0.000000,0.000000,0.000000,0.000000,Joey
10543,0.075000,0.031250,0.150000,0.000000,Rachel
10544,0.243750,0.053125,0.000000,0.000000,Rachel
10545,0.014516,0.010484,0.034375,0.009375,Chandler
10546,0.000000,0.000000,0.000000,0.000000,Joey
10547,0.016667,0.008333,0.050000,0.025000,Chandler
10548,0.000000,0.000000,0.000000,0.000000,Joey
10549,0.029167,0.004167,0.058333,0.008333,Joey
10550,0.047701,0.060010,0.037766,0.026596,Rachel
10551,0.007500,0.005000,0.000000,0.000000,Joey
10552,0.008333,0.000000,0.025000,0.000000,Chandler
10553,0.016667,0.048214,0.000000,0.000000,Joey
10554,0.021875,0.059375,0.012500,0.000000,Rachel
10555,0.004167,0.000000,0.012500,0.000000,Chandler
10556,0.070625,0.039375,0.125000,0.112500,Chandler
10557,0.007692,0.009615,0.016667,0.000000,Joey
10558,0.068750,0.015625,0.275000,0.000000,Rachel
10559,0.050000,0.000000,0.016667,0.000000,Chandler
10560,0.038889,0.002778,0.000000,0.000000,Joey
10561,0.312500,0.187500,0.000000,0.000000,Rachel
10562,0.010714,0.013690,0.010714,0.003571,Rachel
10563,0.036742,0.012500,0.070000,0.020000,Rachel
10564,0.085000,0.022500,0.400000,0.000000,Chandler
10565,0.050000,0.037500,0.000000,0.000000,Chandler
10566,0.025000,0.000000,0.000000,0.000000,Rachel
10567,0.015385,0.050000,0.020833,0.004167,Joey
10568,0.080506,0.076042,0.064583,0.027083,Chandler
10569,0.000000,0.000000,0.000000,0.000000,Chandler
10570,0.016667,0.008333,0.050000,0.025000,Rachel
10571,0.008333,0.016667,0.000000,0.000000,Chandler
10572,0.000000,0.000000,0.000000,0.000000,Rachel
10573,0.007143,0.000000,0.025000,0.000000,Chandler
10574,0.036765,0.008824,0.025000,0.000000,Rachel
10575,0.000000,0.000000,0.000000,0.000000,Chandler
10576,0.062500,0.000000,0.000000,0.000000,Joey
10577,0.025000,0.020000,0.025000,0.000000,Joey
10578,0.141667,0.005769,0.012500,0.000000,Rachel
10579,0.032813,0.014453,0.031250,0.031250,Chandler
10580,0.018750,0.025000,0.050000,0.025000,Rachel
10581,0.025000,0.012500,0.100000,0.050000,Rachel
10582,0.013158,0.015789,0.025000,0.016667,Chandler
10583,0.075000,0.200000,0.000000,0.000000,Rachel
10584,0.045238,0.060714,0.000000,0.000000,Joey
10585,0.070182,0.049609,0.000000,0.012500,Rachel
10586,0.055000,0.055000,0.137500,0.137500,Chandler
10587,0.045703,0.006250,0.037500,0.012500,Rachel
10588,0.025000,0.034167,0.125000,0.025000,Joey
10589,0.017857,0.021429,0.025000,0.012500,Joey
10590,0.083173,0.035577,0.065000,0.035000,Chandler
10591,0.000000,0.125000,0.000000,0.000000,Chandler
10592,0.023611,0.025000,0.035000,0.040000,Chandler
10593,0.012500,0.025000,0.000000,0.000000,Joey
10594,0.069643,0.008929,0.012500,0.000000,Rachel
10595,0.025000,0.079545,0.000000,0.000000,Joey
10596,0.012784,0.025000,0.050000,0.012500,Rachel
10597,0.000000,0.000000,0.000000,0.000000,Rachel
10598,0.000000,0.000000,0.000000,0.000000,Chandler
10599,0.053125,0.031250,0.050000,0.000000,Chandler
10600,0.056250,0.016250,0.000000,0.000000,Joey
10601,0.000000,0.000000,0.000000,0.000000,Chandler
10602,0.175000,0.000000,0.000000,0.000000,Chandler
10603,0.000000,0.000000,0.000000,0.000000,Chandler
10604,0.088750,0.008333,0.025000,0.025000,Rachel
10605,0.000000,0.000000,0.000000,0.000000,Rachel
10606,0.026042,0.093750,0.000000,0.000000,Rachel
10607,0.058333,0.075000,0.000000,0.000000,Joey
10608,0.025000,0.039286,0.050000,0.025000,Rachel
10609,0.038750,0.054583,0.000000,0.000000,Chandler
10610,0.281250,0.031250,0.000000,0.000000,Chandler
10611,0.023237,0.058013,0.030556,0.044444,Joey
10612,0.019643,0.034821,0.043750,0.000000,Joey
10613,0.013095,0.003571,0.050000,0.025000,Rachel
10614,0.075694,0.099306,0.025000,0.050000,Chandler
10615,0.000000,0.000000,0.000000,0.000000,Chandler
10616,0.000000,0.000000,0.000000,0.000000,Chandler
10617,0.000000,0.000000,0.000000,0.000000,Joey
10618,0.000000,0.000000,0.000000,0.000000,Chandler
10619,0.037500,0.000000,0.000000,0.000000,Chandler
10620,0.025000,0.012500,0.000000,0.000000,Chandler
10621,0.065278,0.102865,0.006250,0.018750,Rachel
10622,0.018750,0.082292,0.050000,0.025000,Chandler
10623,0.000000,0.000000,0.000000,0.000000,Rachel
10624,0.031019,0.016667,0.025000,0.000000,Joey
10625,0.000000,0.000000,0.000000,0.000000,Joey
10626,0.075000,0.031250,0.050000,0.025000,Rachel
10627,0.068750,0.015625,0.275000,0.000000,Joey
10628,0.034425,0.048710,0.175000,0.025000,Rachel
10629,0.140625,0.015625,0.000000,0.000000,Chandler
10630,0.000000,0.000000,0.000000,0.000000,Joey
10631,0.042187,0.053125,0.100000,0.041667,Chandler
10632,0.075000,0.200000,0.000000,0.000000,Chandler
10633,0.055914,0.047312,0.091667,0.016667,Rachel
10634,0.044196,0.053795,0.047500,0.017500,Rachel
