 Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Apostrophe,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Quote Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,2,3,0,1,0,4,0,0,2,0,0,1,0,3,5,0,1,0,0,0,3,2,8,8,8,0,0,0,3,0,0,0,3,0,4,0,0,3,2,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,8,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,2,0,0,2,1,8,8,8,0,0,0,0,3,0,1,1,0,1,0,2,4,0,0,0,0,0,0,2,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,3,3,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0
2,0,0,3,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,3,2,1,0,2,0,1,1,4,10,10,5,1,1,1,0,2,0,0,1,1,0,1,1,9,3,0,0,3,0,0,1,0,0
2,2,3,6,3,0,1,2,1,0,4,1,2,0,2,2,2,0,0,31,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,3,0,3,0,0,3,0,0,3,0,0,0,0,8,0,0,2,0,0,3,4,2,5,4,4,2,0,0,1,5,25,25,8.333333333,0,0,4,0,6,0,1,1,0,0,1,1,11,6,1,3,1,0,0,1,1,0
1,0,0,2,0,0,0,1,0,2,0,0,0,0,1,4,0,0,0,11,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,1,0,2,8,8,8,2,0,0,0,0,0,0,0,2,1,0,3,3,4,0,0,1,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,4,0,0,0,0,0,1,0,0,2,1,0,0,0,1,3,2,8,8,8,1,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,0,0,0,1,0,0
1,0,1,4,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,13,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,1,1,0,0,1,0,0,1,0,0,2,0,0,3,1,0,1,0,1,0,4,14,14,7,1,1,1,0,1,2,0,2,1,0,0,2,6,2,0,1,1,0,0,2,1,0
0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,1,4,4,4,0,0,0,0,1,0,1,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0
0,1,0,3,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,1,5,5,2.5,1,0,0,0,1,0,1,1,0,0,0,1,3,0,0,1,0,0,1,0,0,0
1,0,9,10,6,0,1,0,0,3,7,3,1,0,5,5,2,1,0,31,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,1,7,3,0,3,0,1,3,2,1,0,1,3,0,0,0,1,0,3,3,3,3,3,6,3,0,0,0,4,22,24,8,0,0,7,0,6,0,3,1,0,0,0,4,8,7,0,1,0,0,1,1,0,0
0,1,2,5,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,1,7,7,7,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
1,1,3,6,3,0,0,2,0,7,3,3,1,1,3,8,2,0,0,25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,6,0,1,2,0,4,0,0,3,0,0,3,0,2,5,1,3,0,0,2,1,7,28,30,10,0,0,0,0,2,1,0,0,2,2,2,3,19,4,1,0,0,0,0,4,0,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,8,8,8,0,0,1,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0
0,1,8,9,4,0,0,1,3,3,2,0,0,0,2,5,3,0,0,38,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1,5,0,0,3,4,2,8,3,1,0,0,10,0,0,4,2,0,3,2,7,8,3,5,3,1,0,7,8,27,30,10,0,0,2,0,3,0,0,0,1,4,0,4,17,8,1,2,0,0,0,3,0,0
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,3,8,10,10,0,0,0,0,1,0,0,1,0,0,2,2,6,0,1,0,0,0,0,2,1,0
1,1,0,3,0,0,0,0,0,3,0,0,0,0,1,5,0,0,0,12,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,4,12,13,6.5,0,0,0,0,1,0,0,0,0,1,1,3,8,1,1,2,1,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,6,1,8,0,0,0,1,1,5,0,0,0,0,5,9,0,0,0,35,0,0,4,0,3,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,7,1,1,0,0,3,0,0,2,0,0,2,0,5,9,0,0,5,0,1,3,8,23,29,14.5,0,0,1,5,10,0,1,5,1,6,0,5,20,5,0,4,0,1,0,1,0,0
0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,7,7,7,0,0,0,0,1,0,0,0,0,0,1,1,5,0,0,0,0,0,0,1,0,0
1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
3,2,1,3,0,0,0,1,0,1,0,0,0,1,2,2,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,4,12,12,12,0,0,0,1,4,0,3,1,0,0,1,1,9,1,0,0,0,1,0,0,0,0
1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,8,8,8,0,0,0,0,1,0,0,1,0,0,1,3,5,0,1,0,0,0,0,1,1,0
1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,3,7,7,3.5,0,0,0,0,2,0,1,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0
1,0,3,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,0,0,0,4,0,0,1,0,0,2,0,0,2,2,0,1,0,0,2,2,9,9,4.5,0,0,0,1,1,0,0,3,0,0,0,1,4,0,0,0,0,0,0,2,2,0
3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,3,0,0,3,0,0,1,4,8,8,8,0,0,0,0,4,0,0,0,0,0,1,1,7,0,0,0,0,0,0,1,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,4,4,4,0,0,0,3,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0
0,1,10,7,1,0,0,2,1,0,0,0,0,0,2,1,1,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,8,0,0,0,9,0,0,3,3,0,0,0,0,0,1,0,5,6,0,0,0,0,0,3,0,18,19,19,0,0,8,6,0,0,0,6,0,0,0,1,4,1,0,0,0,0,0,0,0,0
0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,7,7,7,0,0,2,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0
0,1,3,7,0,0,0,0,0,3,0,0,0,0,1,3,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,0,0,3,0,2,0,0,0,0,0,0,6,0,9,12,4,0,0,1,0,1,1,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,1,0,0,0,1,8,8,8,0,0,0,0,7,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
0,1,3,4,3,0,0,2,0,2,1,0,0,0,1,2,0,1,1,18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,2,0,1,2,0,0,0,0,1,0,0,2,0,0,2,0,1,4,0,3,1,0,0,1,2,19,19,9.5,0,0,2,0,1,0,0,0,1,0,0,3,8,3,0,0,0,0,0,1,0,0
1,0,1,7,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,3,2,1,0,1,0,0,2,6,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,1,17,23,7.666666667,0,1,2,0,0,1,0,4,0,0,0,1,10,0,0,0,0,0,0,2,1,3
0,0,3,5,0,0,0,1,3,1,4,1,0,0,0,1,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,3,0,3,0,0,0,0,4,0,5,2,2,2,3,0,0,0,4,0,0,0,1,0,2,0,3,1,1,0,0,0,1,3,2,17,17,8.5,0,0,1,0,0,1,0,0,0,0,0,2,7,3,0,1,0,0,0,4,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0
1,0,1,4,0,0,0,0,0,1,2,2,0,1,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,1,1,2,0,0,4,0,0,0,0,0,2,0,0,1,1,0,1,0,1,0,2,10,10,5,0,0,0,0,2,0,0,1,0,0,0,1,3,0,0,1,0,0,0,1,1,0
1,0,0,4,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,9,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,2,4,0,0,0,0,0,0,3,8,8,8,0,0,0,0,2,0,0,0,0,1,0,1,5,3,0,0,0,0,0,0,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,2,0,0,1,0,2,2,1,0,3,0,0,3,5,9,9,9,0,0,0,0,3,0,0,2,0,3,1,0,7,0,0,0,0,0,1,2,1,0
0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0,2,0,1,2,0,0,0,0,0,0,2,8,8,4,0,1,0,1,0,0,0,2,0,2,0,1,4,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,16,2,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,4,0,0,0,0,3,0,0,0,0,0,1,0,0,2,2,0,1,0,1,0,4,19,21,21,0,0,0,0,2,0,1,1,1,0,3,1,10,0,0,0,0,0,0,3,0,1
1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,2,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,2,10,10,10,0,0,1,0,4,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0
3,0,0,4,0,0,0,1,0,3,2,0,0,0,2,3,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,3,0,0,0,0,0,2,3,12,13,6.5,0,0,3,0,0,1,0,0,0,0,1,2,7,3,0,0,0,0,0,1,0,0
2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,5,5,2.5,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,1,0,0
1,0,1,6,0,0,0,4,0,0,2,0,0,0,2,0,1,1,0,20,0,0,0,1,0,0,0,0,2,1,0,0,0,4,0,3,0,1,0,0,3,2,5,0,0,1,0,0,6,0,0,0,3,0,1,0,3,0,2,0,0,0,0,1,1,19,22,22,0,0,2,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0
1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,1,0,0,0,0,1,0,1,2,1,1,0,0,0,1,2,10,10,10,0,0,1,0,1,1,0,0,0,0,0,3,6,1,1,0,0,0,0,1,0,0
3,2,1,8,0,0,0,1,0,1,3,3,0,0,2,2,2,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,1,0,1,0,4,0,0,0,1,0,1,0,1,1,4,0,1,0,1,1,5,20,24,24,0,1,2,0,1,3,1,3,0,0,0,2,15,0,0,1,0,0,2,5,1,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2,5,1,10,0,0,0,0,1,5,1,1,0,0,3,7,1,0,0,26,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,1,3,1,0,1,0,7,0,0,1,0,0,2,0,2,4,4,0,2,0,2,5,5,28,31,15.5,0,0,1,0,6,0,1,2,3,2,1,5,17,1,0,0,0,0,2,2,0,0
0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,8,8,8,0,0,3,0,5,3,4,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
1,2,0,2,0,0,0,2,0,2,0,0,0,0,0,2,1,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,0,2,0,0,3,0,0,2,0,2,6,1,0,0,0,0,1,4,14,16,8,0,0,0,3,0,0,0,3,0,0,0,2,11,0,1,0,0,0,0,3,0,0
2,1,1,3,1,0,0,0,0,1,1,1,0,4,1,3,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,2,0,2,1,0,1,0,0,0,1,4,12,12,6,0,0,0,0,5,0,0,1,0,0,1,2,5,1,1,0,0,0,0,0,1,0
0,0,0,4,0,0,0,1,0,0,3,3,0,0,1,0,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0
0,1,0,1,0,0,0,1,0,1,3,0,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,3,1,0,2,0,0,0,0,1,0,7,7,7,0,0,0,0,2,0,0,0,0,1,0,1,5,0,1,0,0,0,0,1,0,0
1,0,0,4,0,0,0,0,0,2,0,0,1,0,2,3,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,1,0,0,2,0,0,2,0,1,2,1,0,0,0,0,0,3,11,11,5.5,3,0,0,0,1,0,0,0,0,0,0,3,7,0,0,0,0,0,0,2,0,0
1,2,0,3,0,0,0,0,0,1,0,0,0,0,1,5,1,0,0,11,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,3,12,12,12,0,0,0,1,1,1,0,2,0,0,0,5,6,1,1,0,0,1,0,1,1,0
1,0,2,3,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,6,6,0,0,1,0,1,0,0,0,0,0,0,1,2,1,0,1,0,1,0,1,0,0
0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,6,6,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,6,6,6,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,2,4,1,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,1,0,0
1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0
0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,5,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,2,4,8,0,0,0,0,1,3,0,0,0,3,4,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,4,1,0,0,7,0,0,0,0,0,4,0,6,2,3,0,1,0,0,3,0,21,25,6.25,0,5,4,0,4,0,0,7,1,0,0,3,7,1,0,1,0,0,4,2,2,0
2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,3,4,4,4,0,0,0,0,2,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,1,0
1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,1,1,0,2,0,2,2,2,0,0,0,0,0,2,7,7,3.5,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1,1,4,0,0,0,2,0,3,0,0,0,0,1,6,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,4,1,0,0,0,4,0,0,0,0,0,3,0,2,3,1,0,1,0,3,3,7,16,18,6,0,0,0,0,1,0,0,1,3,0,1,4,11,0,0,0,0,0,0,2,1,0
1,0,1,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
0,1,1,3,0,0,0,2,0,1,1,0,1,0,1,2,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,1,1,0,0,0,9,0,0,0,0,0,1,1,2,2,1,0,1,0,0,7,1,17,17,17,0,0,1,0,2,0,0,1,1,3,1,1,9,0,0,0,0,0,0,5,1,0
