 Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Colon,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk 
2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,1,0.0,0.0,1,1,0.0,1,0.0,3,3,1,0.0,3,0.0,0.0,0.0,3,12,12,12.0,0.0,0.0,0.0,1,4,0.0,0.0,1,0.0,0.0,0.0,1,5,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0
0.0,0.0,2,2,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,2,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,1,0.0,1,0.0,0.0,0.0,2,0.0,0.0,2,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,3,9,11,5.5,1,2,0.0,0.0,4,0.0,0.0,2,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
0.0,2,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,1,1,0.0,1,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3,2,5,0.0,0.0,2,0.0,0.0,2,0.0,1,3,3,0.0,0.0,0.0,0.0,0.0,2,18,19,9.5,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,1,11,1,1,0.0,0.0,0.0,0.0,5,0.0,0.0
0.0,1,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2,1,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,2,0.0,0.0,5,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,2,4,0.0,0.0,0.0,0.0,2,1,5,15,17,8.5,0.0,0.0,0.0,0.0,1,0.0,0.0,1,3,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0
2,1,1,6,0.0,0.0,1,0.0,4,1,0.0,4,0.0,0.0,3,9,2,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,2,1,1,1,0.0,0.0,0.0,4,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,5,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,3,0.0,3,6,2,0.0,1,0.0,0.0,2,7,27,31,10.333333333333334,0.0,1,1,4,5,1,0.0,6,0.0,0.0,4,6,18,0.0,0.0,0.0,0.0,0.0,1,2,2,0.0
0.0,3,4,4,3,0.0,1,0.0,2,3,0.0,0.0,0.0,0.0,3,3,1,0.0,3,19,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,3,0.0,1,0.0,0.0,0.0,1,0.0,4,0.0,1,0.0,0.0,0.0,0.0,1,1,17,18,18.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,2,0.0,2,8,0.0,1,0.0,0.0,0.0,3,1,0.0,0.0
2,1,3,4,0.0,3,1,0.0,2,2,0.0,0.0,1,0.0,3,5,1,0.0,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,2,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,1,0.0,4,21,25,25.0,1,1,2,0.0,3,0.0,1,5,1,0.0,1,4,11,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0
1,0.0,0.0,4,0.0,0.0,0.0,0.0,2,4,0.0,1,0.0,0.0,1,4,1,0.0,0.0,16,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,4,0.0,1,0.0,0.0,1,0.0,1,0.0,3,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,1,2,0.0,0.0,0.0,0.0,0.0,1,4,15,16,5.333333333333333,0.0,0.0,0.0,1,3,0.0,1,2,0.0,0.0,0.0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
1,0.0,3,3,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,3,4,2,1,0.0,0.0,0.0,1,0.0,3,16,17,17.0,1,3,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,1,8,0.0,0.0,1,0.0,0.0,3,4,3,0.0
1,3,1,4,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,3,4,0.0,0.0,0.0,14,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,3,1,0.0,0.0,2,0.0,0.0,1,2,16,17,17.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,4,10,1,0.0,0.0,0.0,1,0.0,2,0.0,0.0
1,1,8,2,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,8,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,2,2,2,0.0,0.0,0.0,0.0,1,2,12,13,6.5,6,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,1,2,7,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0
7,2,0.0,9,0.0,0.0,4,0.0,3,4,0.0,0.0,0.0,0.0,5,5,2,0.0,0.0,42,1,0.0,1,0.0,0.0,0.0,1,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,5,3,0.0,1,0.0,2,0.0,0.0,1,1,0.0,3,3,5,4,1,0.0,4,1,0.0,1,10,33,41,13.666666666666666,1,0.0,3,0.0,5,1,0.0,0.0,0.0,2,0.0,4,25,2,0.0,0.0,0.0,2,0.0,5,0.0,0.0
2,1,1,6,0.0,1,3,0.0,1,3,1,0.0,0.0,0.0,0.0,5,1,1,0.0,29,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,3,4,0.0,3,3,0.0,0.0,0.0,5,0.0,0.0,2,3,0.0,5,2,5,3,2,0.0,1,0.0,0.0,2,5,30,35,7.0,0.0,1,0.0,0.0,2,0.0,0.0,4,1,1,2,2,15,0.0,0.0,0.0,0.0,0.0,1,4,1,1
2,3,6,5,3,0.0,0.0,0.0,1,3,3,2,0.0,0.0,3,5,1,1,0.0,33,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,3,1,0.0,0.0,0.0,0.0,3,3,1,0.0,5,0.0,0.0,3,0.0,0.0,1,3,7,7,1,0.0,2,0.0,0.0,4,5,23,24,24.0,2,2,1,0.0,6,0.0,1,2,0.0,1,1,2,11,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,1,1,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,13,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,3,0.0,0.0,3,0.0,0.0,2,0.0,2,3,2,0.0,0.0,0.0,0.0,0.0,4,13,15,7.5,0.0,1,1,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
0.0,0.0,1,5,0.0,0.0,1,1,1,3,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,2,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,3,3,1,1,2,0.0,0.0,0.0,0.0,0.0,2,17,17,5.666666666666667,1,1,1,0.0,1,0.0,0.0,3,0.0,0.0,1,4,6,1,0.0,0.0,0.0,0.0,1,2,1,0.0
2,2,2,5,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,2,5,2,0.0,0.0,35,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,5,2,2,0.0,4,0.0,0.0,2,0.0,0.0,3,0.0,4,9,2,0.0,2,0.0,2,2,7,34,40,13.333333333333334,1,0.0,3,3,6,1,0.0,6,1,0.0,0.0,4,18,0.0,0.0,3,0.0,0.0,1,3,2,0.0
0.0,2,1,4,0.0,1,2,0.0,1,1,0.0,0.0,0.0,0.0,3,1,2,0.0,0.0,16,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,3,7,0.0,0.0,0.0,1,0.0,1,2,17,18,18.0,0.0,0.0,3,2,0.0,1,0.0,2,0.0,0.0,0.0,1,8,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0
3,2,1,8,0.0,1,2,0.0,3,0.0,0.0,2,0.0,0.0,5,6,4,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1,2,2,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,9,0.0,0.0,1,4,0.0,0.0,5,0.0,0.0,3,0.0,8,14,3,0.0,0.0,0.0,1,1,12,41,52,17.333333333333332,0.0,0.0,1,3,5,0.0,0.0,4,0.0,0.0,2,4,25,0.0,1,2,0.0,0.0,1,3,0.0,0.0
0.0,1,2,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,10,11,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0
0.0,0.0,2,3,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,2,2,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,0.0,3,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,3,3,1,0.0,0.0,0.0,0.0,0.0,3,16,17,8.5,0.0,0.0,1,1,0.0,1,0.0,1,0.0,3,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
1,1,2,4,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,2,2,1,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,2,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,3,0.0,0.0,2,0.0,0.0,2,0.0,3,2,1,0.0,0.0,0.0,0.0,2,4,16,20,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,10,0.0,1,0.0,0.0,0.0,0.0,2,0.0,2
1,1,2,2,0.0,0.0,0.0,0.0,2,1,1,1,0.0,0.0,0.0,3,1,0.0,0.0,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2,0.0,1,3,0.0,0.0,2,0.0,0.0,2,0.0,4,4,1,0.0,0.0,0.0,0.0,2,3,12,14,7.0,0.0,0.0,1,2,2,0.0,0.0,3,0.0,0.0,0.0,1,9,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0
1,3,5,3,0.0,0.0,2,0.0,1,0.0,0.0,0.0,1,0.0,2,3,0.0,0.0,0.0,18,2,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,2,2,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,3,2,2,0.0,0.0,0.0,0.0,1,3,20,20,20.0,0.0,0.0,0.0,1,3,0.0,0.0,1,0.0,0.0,0.0,2,11,1,0.0,0.0,0.0,1,0.0,2,0.0,0.0
5,4,7,11,0.0,0.0,9,0.0,6,4,3,3,2,0.0,6,7,5,0.0,0.0,80,6,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1,1,3,1,1,0.0,0.0,0.0,5,0.0,1,5,7,0.0,0.0,7,3,0.0,0.0,1,0.0,5,3,10,14,6,0.0,4,0.0,5,0.0,10,59,80,16.0,1,3,4,4,14,2,5,14,5,1,1,6,44,0.0,0.0,5,0.0,0.0,4,11,6,0.0
2,0.0,3,5,0.0,3,2,0.0,3,0.0,0.0,1,1,0.0,4,4,4,0.0,0.0,29,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,3,0.0,0.0,1,0.0,3,2,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,4,3,0.0,0.0,6,0.0,0.0,0.0,4,29,33,33.0,0.0,0.0,0.0,1,8,0.0,3,1,0.0,2,1,1,17,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
1,0.0,0.0,3,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,13,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,0.0,7,2,2,0.0,1,0.0,0.0,0.0,3,18,21,10.5,0.0,0.0,0.0,1,2,0.0,1,1,0.0,0.0,1,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
4,0.0,3,10,0.0,0.0,4,0.0,2,7,3,0.0,0.0,0.0,6,5,1,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1,3,0.0,0.0,0.0,4,0.0,0.0,3,3,1,0.0,8,0.0,0.0,1,0.0,0.0,4,0.0,5,3,7,0.0,0.0,0.0,0.0,0.0,7,38,44,11.0,0.0,0.0,2,2,1,0.0,1,3,0.0,0.0,0.0,4,25,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0
0.0,1,0.0,2,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,13,13,13.0,3,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,13,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1,0.0,3,3,4,0.0,0.0,0.0,2,0.0,3,12,13,13.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,6,0.0,0.0,2,0.0,0.0,0.0,3,0.0,0.0
2,0.0,1,6,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,3,1,0.0,1,5,0.0,0.0,2,0.0,0.0,4,0.0,6,6,2,0.0,2,0.0,0.0,3,5,27,31,7.75,0.0,0.0,0.0,0.0,4,0.0,0.0,1,0.0,1,0.0,3,13,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0
0.0,2,4,7,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,2,2,0.0,2,3,0.0,1,4,3,0.0,2,0.0,0.0,3,0.0,3,2,1,0.0,0.0,0.0,0.0,2,2,18,21,7.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,8,1,1,0.0,0.0,1,0.0,2,0.0,0.0
7,1,3,5,0.0,3,1,0.0,2,1,0.0,3,3,0.0,2,3,4,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,6,0.0,0.0,1,0.0,3,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,3,0.0,10,7,2,0.0,4,0.0,0.0,7,7,30,32,10.666666666666666,0.0,0.0,0.0,0.0,15,1,3,1,0.0,6,0.0,3,20,0.0,1,0.0,0.0,0.0,1,5,0.0,0.0
1,1,0.0,3,0.0,0.0,1,0.0,3,0.0,0.0,1,0.0,0.0,1,5,3,0.0,0.0,16,2,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,1,3,0.0,0.0,0.0,0.0,0.0,1,4,17,19,9.5,0.0,0.0,0.0,2,6,0.0,1,3,0.0,0.0,0.0,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1,2,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,8,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,9,11,11.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,2,5,1,0.0,0.0,0.0,1,0.0,2,0.0,0.0
0.0,0.0,2,2,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,1,2,2,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,1,1,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1,12,13,13.0,0.0,0.0,1,4,1,0.0,1,4,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,6,12,0.0,0.0,5,1,2,5,0.0,1,2,0.0,8,5,7,0.0,0.0,75,0.0,0.0,0.0,0.0,0.0,2,2,1,0.0,3,0.0,5,2,0.0,1,0.0,2,0.0,4,0.0,3,0.0,3,7,6,1,1,14,0.0,0.0,3,0.0,0.0,4,0.0,8,14,2,0.0,2,0.0,0.0,11,8,51,64,16.0,0.0,0.0,1,8,8,0.0,2,10,0.0,0.0,0.0,6,35,2,1,1,0.0,1,2,7,0.0,0.0
1,0.0,0.0,4,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,10,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,2,10,11,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4,6,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0
2,0.0,0.0,2,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,1,2,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,1,0.0,1,0.0,4,13,14,7.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,2,8,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0,5,0.0,0.0,2,0.0,3,7,6,1,1,0.0,1,5,4,0.0,0.0,31,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4,0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,4,0.0,7,2,3,0.0,1,0.0,2,0.0,6,35,43,10.75,0.0,0.0,1,0.0,5,1,2,0.0,0.0,0.0,0.0,4,20,0.0,2,2,0.0,0.0,0.0,3,0.0,0.0
2,0.0,1,5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,4,2,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,3,0.0,0.0,4,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,3,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,6,18,24,8.0,0.0,0.0,0.0,1,1,0.0,1,1,0.0,0.0,0.0,3,12,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,2,0.0,3,0.0,0.0,4,0.0,0.0,1,1,0.0,0.0,0.0,0.0,4,0.0,1,1,25,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2,0.0,3,2,0.0,0.0,0.0,7,0.0,0.0,0.0,2,0.0,2,0.0,5,1,4,0.0,0.0,0.0,0.0,3,2,28,31,15.5,0.0,0.0,1,1,1,0.0,0.0,2,0.0,0.0,2,1,12,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0
1,0.0,0.0,3,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,13,14,7.0,0.0,0.0,0.0,1,2,0.0,1,2,0.0,0.0,0.0,2,7,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0
0.0,0.0,1,2,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1,1,0.0,1,0.0,1,0.0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0
1,1,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,8,8,8.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,1,4,0.0,0.0,1,0.0,3,1,0.0,1,0.0,0.0,1,4,1,1,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,13,13,6.5,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,1,1,1,6,2,0.0,0.0,0.0,2,0.0,1,0.0,0.0
4,1,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,1,6,0.0,0.0,0.0,23,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,1,0.0,9,0.0,0.0,0.0,0.0,0.0,2,0.0,3,6,3,0.0,1,0.0,0.0,4,6,17,18,9.0,0.0,0.0,2,1,6,2,0.0,1,0.0,1,0.0,5,11,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0
