 Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Colon,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk 
1,1,1,2,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,1,0.0,1,0.0,0.0,1,2,18,19,9.5,3,0.0,0.0,0.0,3,0.0,1,3,0.0,0.0,0.0,4,13,0.0,0.0,0.0,0.0,0.0,2,5,1,0.0
8,1,2,8,0.0,0.0,2,0.0,2,1,0.0,0.0,1,0.0,3,6,0.0,1,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,3,4,2,0.0,3,6,0.0,0.0,2,1,0.0,4,0.0,2,7,3,0.0,3,0.0,0.0,1,12,30,33,8.25,0.0,0.0,2,0.0,4,2,0.0,0.0,0.0,0.0,1,5,21,2,1,0.0,0.0,2,0.0,4,0.0,0.0
2,2,1,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,1,1,0.0,0.0,0.0,2,0.0,0.0,3,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,4,13,17,5.666666666666667,0.0,0.0,1,1,1,0.0,0.0,1,0.0,0.0,0.0,3,9,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,3,1,3,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,2,1,0.0,0.0,17,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,4,1,0.0,2,0.0,0.0,0.0,2,16,20,20.0,0.0,0.0,2,0.0,4,0.0,2,0.0,0.0,1,0.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,0.0,3,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,2,0.0,4,4,0.0,0.0,0.0,9,0.0,0.0,0.0,4,0.0,2,0.0,2,1,1,0.0,0.0,0.0,0.0,7,4,23,25,12.5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,11,2,0.0,0.0,1,0.0,0.0,3,0.0,0.0
0.0,2,1,4,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,1,9,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,11,11,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,1,1,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,0.0,0.0,0.0,1,1,10,10,10.0,0.0,1,2,0.0,1,1,0.0,1,0.0,0.0,0.0,2,3,0.0,0.0,3,0.0,0.0,1,0.0,1,0.0
0.0,1,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,11,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,4,0.0,0.0,3,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,2,3,1,0.0,0.0,0.0,1,0.0,3,10,12,3.0,0.0,1,0.0,2,2,0.0,1,3,0.0,0.0,0.0,1,7,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0
4,3,0.0,7,0.0,0.0,2,0.0,6,0.0,0.0,0.0,2,0.0,3,12,4,0.0,0.0,45,0.0,0.0,1,1,0.0,0.0,5,0.0,0.0,0.0,4,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,4,0.0,1,5,0.0,1,0.0,10,0.0,0.0,0.0,0.0,0.0,4,0.0,6,1,3,0.0,0.0,0.0,0.0,6,9,37,53,13.25,0.0,0.0,1,0.0,4,0.0,1,3,1,1,6,3,30,0.0,2,0.0,0.0,0.0,0.0,7,3,0.0
1,1,0.0,2,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,2,0.0,2,1,0.0,0.0,0.0,0.0,0.0,2,3,10,10,5.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,2,7,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0
1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,11,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,3,13,16,8.0,1,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0
0.0,1,3,1,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,10,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,2,8,8,8.0,0.0,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,2,6,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0
4,1,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,14,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,2,2,0.0,0.0,3,0.0,1,0.0,7,13,14,14.0,0.0,0.0,0.0,0.0,5,1,0.0,0.0,0.0,0.0,0.0,3,12,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0
1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,1,2,1,1,0.0,15,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,2,2,1,0.0,0.0,0.0,0.0,0.0,3,14,14,14.0,0.0,3,0.0,1,5,0.0,1,5,0.0,0.0,1,1,8,2,0.0,0.0,1,1,0.0,3,1,0.0
0.0,1,0.0,2,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,4,0.0,0.0,0.0,0.0,1,0.0,2,12,14,14.0,3,1,0.0,1,0.0,1,0.0,2,2,0.0,0.0,0.0,6,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0
0.0,1,0.0,2,0.0,0.0,1,0.0,1,5,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,22,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,1,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,1,7,0.0,0.0,0.0,0.0,0.0,3,3,16,16,16.0,0.0,0.0,0.0,2,1,0.0,0.0,5,1,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,4,2,0.0,0.0
1,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,1,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,1,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,1,2,2,0.0,0.0,0.0,0.0,1,4,18,20,20.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,10,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,3,0.0,3,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,7,2,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,3,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,1,0.0,1,6,0.0,0.0,1,10,0.0,0.0,4,0.0,0.0,2,0.0,1,6,4,0.0,0.0,0.0,0.0,5,6,21,24,12.0,0.0,0.0,0.0,1,1,0.0,1,2,0.0,1,3,3,15,1,1,0.0,1,0.0,0.0,2,1,0.0
0.0,0.0,0.0,2,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,1,0.0,0.0,1,1,8,8,4.0,0.0,0.0,1,1,2,1,1,1,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,2,0.0,2,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,1,0.0,2,2,0.0,0.0,1,0.0,0.0,1,3,14,14,14.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,1,0.0,4,11,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0
1,0.0,0.0,1,0.0,0.0,2,0.0,3,6,3,0.0,0.0,0.0,0.0,3,1,0.0,0.0,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,3,1,1,0.0,2,0.0,0.0,0.0,2,16,18,18.0,0.0,0.0,1,0.0,5,1,1,0.0,0.0,1,0.0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,0.0,2,2,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2,0.0,1,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,9,10,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1,3,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,2,9,12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,1,4,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,9,11,11.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0
0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,11,0.0,0.0,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3,2,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,2,0.0,1,3,2,0.0,0.0,0.0,0.0,1,2,12,14,7.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,1,3,2,2,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,14,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,3,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1,4,15,17,17.0,0.0,0.0,2,0.0,3,1,0.0,0.0,0.0,0.0,1,0.0,9,1,0.0,0.0,0.0,1,0.0,2,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,12,0.0,1,4,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,1,5,0.0,0.0,0.0,0.0,1,0.0,2,11,12,12.0,0.0,0.0,0.0,3,0.0,0.0,0.0,3,1,1,0.0,1,5,1,0.0,4,1,0.0,0.0,1,0.0,0.0
0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,0.0,3,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,3,11,12,6.0,0.0,2,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,3,5,4,3,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2,2,1,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,1,0.0,1,1,2,0.0,1,5,0.0,0.0,1,0.0,0.0,2,0.0,2,5,1,0.0,0.0,0.0,0.0,4,2,15,15,7.5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,1,1,1,0.0,0.0,0.0,2,2,1,0.0,0.0,0.0,0.0,3,1,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,2,0.0,0.0,0.0,2,0.0,3,18,20,20.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,11,0.0,0.0,2,0.0,0.0,1,5,1,0.0
0.0,4,2,2,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,3,1,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,3,0.0,2,0.0,0.0,0.0,2,0.0,3,2,2,0.0,0.0,1,1,1,3,24,29,14.5,0.0,0.0,2,0.0,2,0.0,1,2,0.0,0.0,1,3,12,0.0,0.0,1,0.0,0.0,1,2,1,0.0
0.0,2,4,3,0.0,0.0,2,0.0,1,0.0,0.0,1,3,0.0,1,3,4,0.0,0.0,20,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,4,0.0,0.0,3,0.0,0.0,1,0.0,0.0,2,0.0,5,2,1,0.0,1,0.0,1,2,3,23,27,13.5,1,0.0,1,0.0,5,0.0,1,1,0.0,1,0.0,2,12,0.0,1,1,0.0,0.0,0.0,1,1,0.0
0.0,2,0.0,3,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,0.0,23,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,3,0.0,0.0,1,0.0,1,0.0,7,0.0,0.0,0.0,0.0,0.0,3,0.0,5,3,4,0.0,3,0.0,0.0,1,1,19,20,6.666666666666667,0.0,0.0,0.0,3,8,0.0,1,3,0.0,0.0,2,2,9,0.0,0.0,3,0.0,0.0,0.0,3,0.0,0.0
1,2,1,6,1,0.0,1,0.0,2,2,0.0,1,0.0,0.0,3,3,2,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,2,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,3,1,5,2,1,0.0,2,0.0,0.0,0.0,3,21,24,8.0,1,1,0.0,0.0,4,1,0.0,1,0.0,0.0,0.0,3,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
5,2,0.0,5,0.0,0.0,1,0.0,4,1,0.0,0.0,0.0,0.0,2,8,2,0.0,0.0,40,0.0,0.0,3,0.0,0.0,0.0,6,0.0,0.0,3,1,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,3,0.0,3,7,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,4,1,2,4,3,0.0,1,0.0,1,1,12,37,48,12.0,0.0,0.0,2,3,3,0.0,1,4,0.0,1,0.0,7,25,1,1,4,1,0.0,0.0,4,1,0.0
1,2,0.0,5,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,5,0.0,1,2,2,0.0,0.0,2,1,0.0,4,0.0,1,6,2,0.0,0.0,0.0,2,0.0,6,17,19,4.75,0.0,0.0,2,0.0,0.0,1,0.0,1,3,0.0,0.0,4,11,1,2,0.0,1,0.0,1,0.0,0.0,0.0
2,1,0.0,3,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,2,15,21,7.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
2,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3,9,10,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,2,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,1,3,0.0,0.0,0.0,11,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,2,0.0,1,0.0,0.0,0.0,2,12,12,12.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0
1,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,3,9,10,10.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,2,4,0.0,0.0,4,0.0,0.0,1,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,17,8.5,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,1,5,0.0,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,3,2,1,0.0,0.0,20,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,7,1,0.0,0.0,3,0.0,0.0,4,0.0,0.0,2,0.0,1,7,1,0.0,1,0.0,0.0,1,7,17,25,12.5,0.0,0.0,1,2,1,1,1,2,0.0,0.0,0.0,3,13,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,7,0.0,3,0.0,0.0,0.0,0.0,0.0,1,17,19,19.0,3,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,1,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
1,6,1,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,1,0.0,0.0,0.0,2,0.0,0.0,2,1,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,2,0.0,2,5,2,0.0,1,0.0,0.0,3,3,20,21,10.5,0.0,0.0,1,2,3,0.0,1,4,0.0,0.0,0.0,3,13,0.0,0.0,1,0.0,0.0,1,5,1,0.0
1,1,2,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,4,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,2,3,0.0,0.0,0.0,2,0.0,1,5,14,17,8.5,0.0,0.0,1,1,2,0.0,1,1,0.0,0.0,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
