 Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Apostrophe,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Quote Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk 
2,2,1,5,0.0,0.0,1,3,0.0,3,3,0.0,0.0,0.0,3,8,2,0.0,0.0,37,1,0.0,0.0,0.0,3,0.0,5,0.0,0.0,1,1,3,0.0,3,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,8,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,2,8,1,0.0,0.0,0.0,3,1,10,26,35,17.5,0.0,0.0,1,1,1,1,0.0,1,0.0,2,4,3,22,5,0.0,3,1,1,0.0,4,0.0,0.0
1,5,2,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,2,2,0.0,1,0.0,20,1,0.0,1,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,3,2,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,1,3,2,0.0,0.0,0.0,0.0,2,4,17,20,10.0,0.0,0.0,0.0,0.0,4,0.0,1,1,1,1,0.0,4,12,2,0.0,0.0,0.0,1,0.0,2,1,0.0
0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,14,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,3,1,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,3,12,14,7.0,0.0,1,1,0.0,1,1,0.0,1,0.0,0.0,0.0,4,7,0.0,0.0,1,0.0,0.0,0.0,2,1,0.0
0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,2,2,0.0,1,0.0,20,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2,3,0.0,0.0,1,1,3,13,14,14.0,0.0,1,0.0,0.0,5,0.0,1,1,0.0,0.0,0.0,2,9,6,0.0,1,0.0,3,0.0,3,0.0,0.0
2,1,3,6,1,0.0,0.0,0.0,0.0,8,1,1,0.0,0.0,3,10,0.0,0.0,0.0,25,1,0.0,0.0,0.0,3,0.0,4,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,7,2,0.0,0.0,0.0,4,0.0,0.0,2,0.0,0.0,3,0.0,1,3,3,0.0,0.0,0.0,1,1,9,21,24,8.0,0.0,0.0,4,0.0,4,0.0,0.0,1,0.0,1,1,6,13,4,0.0,1,0.0,0.0,1,1,0.0,0.0
2,2,0.0,7,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,1,3,0.0,0.0,0.0,14,0.0,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,4,13,15,7.5,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,2,10,2,2,0.0,0.0,2,0.0,2,1,1
2,1,0.0,3,0.0,0.0,0.0,2,0.0,2,0.0,0.0,0.0,1,2,3,2,0.0,0.0,15,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,2,5,0.0,0.0,1,0.0,0.0,1,4,13,14,14.0,0.0,0.0,1,0.0,2,1,0.0,1,0.0,0.0,0.0,2,11,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0
2,0.0,3,4,1,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,3,0.0,1,0.0,13,0.0,3,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,1,4,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4,1,0.0,0.0,0.0,4,0.0,6,9,12,4.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3,10,0.0,0.0,4,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,2,8,8,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,0.0,0.0,0.0,3,0.0,2,0.0,0.0
1,1,0.0,8,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,2,3,8,0.0,1,0.0,28,1,1,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,5,0.0,1,0.0,0.0,7,0.0,0.0,2,0.0,0.0,5,0.0,2,3,4,0.0,0.0,0.0,0.0,2,6,25,30,6.0,0.0,0.0,1,1,3,1,0.0,5,0.0,0.0,1,7,13,3,0.0,0.0,0.0,3,3,4,1,0.0
1,0.0,0.0,7,0.0,0.0,0.0,0.0,3,1,1,1,0.0,0.0,1,2,0.0,1,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,5,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,6,0.0,1,3,1,0.0,0.0,0.0,2,0.0,4,12,14,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,6,7,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
1,3,2,9,0.0,0.0,1,1,2,4,0.0,0.0,0.0,1,4,7,3,0.0,0.0,36,0.0,0.0,6,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,3,2,1,0.0,5,2,1,1,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,7,10,1,0.0,2,0.0,0.0,0.0,6,30,38,9.5,0.0,0.0,1,3,3,0.0,0.0,6,3,1,1,5,18,3,0.0,0.0,0.0,1,2,4,1,0.0
1,0.0,5,10,0.0,0.0,0.0,2,1,1,0.0,0.0,0.0,1,5,1,2,0.0,0.0,30,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,1,3,3,1,0.0,2,2,1,1,0.0,2,0.0,3,0.0,0.0,0.0,5,0.0,5,7,1,0.0,2,0.0,2,1,3,23,28,5.6,0.0,0.0,0.0,3,3,0.0,1,4,2,0.0,1,0.0,10,8,0.0,0.0,1,6,1,2,0.0,0.0
0.0,1,11,13,0.0,0.0,0.0,2,2,1,0.0,0.0,3,1,8,1,2,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,9,0.0,0.0,4,0.0,0.0,1,2,1,1,0.0,1,0.0,4,1,0.0,0.0,6,0.0,7,3,1,0.0,2,0.0,0.0,0.0,1,22,27,4.5,4,5,2,0.0,7,1,2,10,0.0,0.0,0.0,2,7,6,0.0,1,4,3,4,1,0.0,2
0.0,1,2,2,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,1,2,2,0.0,3,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,2,2,1,0.0,1,0.0,2,1,2,12,12,6.0,0.0,0.0,1,0.0,3,0.0,2,1,2,1,1,1,8,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0
1,1,1,5,0.0,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,2,3,3,1,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,1,1,2,0.0,0.0,0.0,1,0.0,2,14,17,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,11,1,0.0,0.0,0.0,1,0.0,2,0.0,0.0
0.0,0.0,0.0,3,0.0,0.0,0.0,1,3,0.0,3,3,0.0,0.0,2,0.0,1,0.0,0.0,17,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,1,0.0,0.0,2,0.0,2,4,1,0.0,0.0,0.0,0.0,3,1,10,10,5.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,4,3,0.0,0.0,3,0.0,1,1,0.0,0.0
1,3,1,3,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,8,2.6666666666666665,0.0,0.0,1,0.0,2,1,2,0.0,0.0,0.0,0.0,1,6,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
4,5,0.0,3,0.0,0.0,0.0,1,0.0,3,0.0,0.0,1,0.0,2,6,1,0.0,0.0,25,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,6,19,21,10.5,0.0,0.0,3,0.0,5,3,4,0.0,0.0,1,0.0,6,15,7,2,0.0,1,0.0,0.0,0.0,0.0,0.0
1,0.0,1,4,1,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,2,2,0.0,0.0,0.0,16,0.0,2,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,2,1,1,8,1,0.0,0.0,0.0,0.0,0.0,2,13,13,6.5,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,0.0,6,0.0,1,0.0,1,0.0,0.0
2,0.0,2,2,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,24,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,3,2,0.0,0.0,0.0,9,0.0,0.0,2,0.0,0.0,2,0.0,2,2,5,0.0,1,0.0,0.0,3,5,17,18,9.0,3,2,2,0.0,1,1,1,3,0.0,1,0.0,2,11,1,0.0,0.0,1,0.0,2,3,1,0.0
0.0,1,0.0,11,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,2,1,1,0.0,18,0.0,10,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,7,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1,12,15,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,13,0.0,1,5,10,0.0,0.0,0.0,0.0
1,2,1,3,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,1,0.0,4,4,1,0.0,35,0.0,2,0.0,0.0,3,0.0,0.0,0.0,0.0,3,1,3,1,3,4,1,0.0,1,0.0,0.0,0.0,0.0,3,1,0.0,1,0.0,0.0,7,0.0,1,1,0.0,0.0,2,0.0,5,4,2,0.0,2,0.0,0.0,4,2,28,30,15.0,0.0,0.0,2,0.0,4,1,2,0.0,0.0,1,1,1,13,4,2,0.0,0.0,1,0.0,4,0.0,0.0
2,0.0,2,6,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,21,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1,2,0.0,0.0,1,0.0,2,0.0,7,18,21,4.2,0.0,2,3,0.0,5,1,1,3,1,1,0.0,7,13,2,0.0,1,0.0,2,0.0,2,2,0.0
2,2,1,2,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,5,2,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,2,0.0,1,5,11,15,15.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,6,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1,2,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,1,4,2,0.0,0.0,15,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,4,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,5,1,0.0,1,1,0.0,0.0,4,15,16,16.0,0.0,0.0,1,3,4,0.0,2,3,0.0,0.0,0.0,3,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
2,2,1,1,0.0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,1,0.0,6,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,3,1,2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,3,6,0.0,0.0,0.0,2,0.0,3,5,20,22,22.0,0.0,0.0,0.0,1,1,1,0.0,1,0.0,1,0.0,4,14,4,0.0,0.0,0.0,1,0.0,3,0.0,0.0
2,1,0.0,3,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,14,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,1,4,0.0,0.0,1,1,0.0,0.0,5,13,14,4.666666666666667,0.0,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,6,12,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,1,2,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,1,2,1,0.0,0.0,14,1,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,4,0.0,0.0,2,0.0,0.0,1,0.0,2,3,4,0.0,0.0,0.0,0.0,0.0,2,10,10,10.0,0.0,0.0,1,1,2,1,0.0,1,0.0,0.0,0.0,1,6,4,0.0,0.0,0.0,1,0.0,1,0.0,0.0
0.0,0.0,1,3,0.0,0.0,0.0,1,0.0,1,1,0.0,1,0.0,0.0,2,2,0.0,0.0,14,1,0.0,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,1,3,0.0,1,0.0,0.0,0.0,0.0,1,3,13,14,4.666666666666667,0.0,0.0,1,0.0,2,1,0.0,1,0.0,1,0.0,1,8,3,0.0,0.0,0.0,0.0,1,1,0.0,0.0
0.0,0.0,1,4,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,3,3,1,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,8,8.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,9,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,2,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,2,9,9,4.5,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,3,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0
0.0,1,0.0,4,0.0,0.0,0.0,1,1,2,1,1,0.0,0.0,0.0,4,1,1,0.0,14,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,1,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,2,4,1,0.0,0.0,0.0,0.0,0.0,1,14,14,4.666666666666667,1,1,1,2,1,0.0,0.0,4,0.0,0.0,1,2,6,1,0.0,1,0.0,0.0,1,1,0.0,0.0
1,2,1,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,3,1,1,0.0,13,2,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0.0,5,12,13,6.5,0.0,0.0,0.0,0.0,5,0.0,3,0.0,0.0,1,0.0,4,10,3,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0
1,3,1,2,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,20,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,4,0.0,0.0,1,0.0,0.0,0.0,4,15,20,10.0,0.0,0.0,1,0.0,4,1,2,0.0,0.0,0.0,0.0,4,13,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0
11,9,1,5,0.0,0.0,0.0,1,0.0,9,3,0.0,1,0.0,1,15,4,1,0.0,65,0.0,0.0,0.0,0.0,3,0.0,5,3,0.0,1,0.0,3,3,3,0.0,0.0,3,0.0,0.0,0.0,2,0.0,3,8,1,1,1,0.0,6,0.0,0.0,3,2,0.0,3,0.0,6,7,5,0.0,7,0.0,0.0,1,19,41,56,18.666666666666668,0.0,0.0,0.0,0.0,12,0.0,1,0.0,0.0,1,2,11,44,5,1,3,0.0,2,0.0,8,0.0,0.0
1,1,0.0,3,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,1,1,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,14,14,7.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,2,7,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0
1,2,0.0,2,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2,8,8,8.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,14,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,2,1,2,0.0,3,0.0,1,0.0,4,12,12,12.0,0.0,0.0,0.0,0.0,5,0.0,0.0,2,0.0,0.0,0.0,1,12,0.0,0.0,1,0.0,0.0,2,2,0.0,0.0
1,1,1,5,0.0,0.0,0.0,0.0,1,2,3,3,0.0,0.0,1,6,2,0.0,0.0,28,1,3,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,6,1,1,0.0,0.0,5,1,0.0,1,0.0,0.0,4,0.0,0.0,4,3,0.0,0.0,0.0,2,2,7,23,26,6.5,0.0,0.0,1,0.0,2,1,0.0,3,0.0,2,0.0,5,16,2,0.0,2,0.0,1,2,5,1,0.0
2,0.0,2,6,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,9,0.0,0.0,0.0,28,0.0,4,0.0,0.0,0.0,4,0.0,0.0,0.0,1,0.0,0.0,5,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,1,9,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,3,0.0,3,11,0.0,0.0,2,4,0.0,0.0,11,19,29,9.666666666666666,0.0,1,0.0,4,8,0.0,1,6,0.0,0.0,0.0,9,18,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0
0.0,0.0,0.0,6,0.0,0.0,0.0,2,0.0,2,0.0,0.0,0.0,3,1,7,1,0.0,0.0,20,2,1,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,3,1,0.0,9,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,4,4,0.0,1,0.0,2,2,3,13,20,4.0,0.0,0.0,0.0,0.0,5,0.0,1,1,0.0,3,0.0,5,7,2,0.0,2,2,0.0,0.0,1,1,0.0
0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,2,1,1,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0,1,2,9,9,9.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,3,1,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,1,3,1,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,2,2,3,1,1,0.0,0.0,0.0,0.0,1,3,12,12,6.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,1,2,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
0.0,1,2,4,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,1,6,0.0,0.0,0.0,17,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,1,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,3,2,2,1,0.0,2,0.0,0.0,1,0.0,0.0,3,0.0,1,1,0.0,0.0,2,0.0,0.0,0.0,3,11,13,4.333333333333333,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,1,2,2,7,3,0.0,0.0,0.0,3,0.0,1,0.0,0.0
